"노선_ID","정류장_ID","링크_구간거리(m)","정류장_순서"
"100100023","107000066","759.000","24"
"100100023","107000065","746.000","77"
"100100023","107000064","532.000","23"
"100100023","107000063","455.000","78"
"100100023","107000062","254.000","22"
"100100023","107000061","327.000","79"
"100100023","107000060","533.000","21"
"100100023","107000059","570.000","80"
"100100023","107000058","886.000","20"
"100100023","105000552","568.000","72"
"100100023","105000092","456.000","73"
"100100023","105000091","499.000","74"
"100100023","105000090","440.000","75"
"100100023","105000089","336.000","76"
"100100023","102000072","1129.000","59"
"100100023","102000071","693.000","42"
"100100023","102000068","708.000","60"
"100100023","102000067","589.000","41"
"100100023","102000066","639.000","61"
"100100023","102000064","523.000","40"
"100100023","101000295","250.000","36"
"100100023","101000294","437.000","65"
"100100023","101000132","947.000","62"
"100100023","101000131","337.000","39"
"100100023","101000100","514.000","34"
"100100023","101000099","353.000","67"
"100100023","101000098","393.000","35"
"100100023","101000097","322.000","66"
"100100023","101000096","476.000","38"
"100100023","101000095","351.000","63"
"100100023","101000094","334.000","64"
"100100023","101000093","326.000","37"
"100100023","101000075","299.000","69"
"100100023","101000074","1015.000","32"
"100100023","101000072","539.000","68"
"100100023","101000071","273.000","33"
"100100023","100000398","916.000","70"
"100100023","100000367","355.000","29"
"100100023","100000366","468.000","71"
"100100023","100000365","670.000","30"
"100100023","100000190","677.000","31"
"100100023","100000147","519.000","28"
"100100022","122000330","390.000","45"
"100100022","122000250","213.000","58"
"100100022","122000249","284.000","57"
"100100022","122000248","462.000","51"
"100100022","122000247","253.000","52"
"100100022","122000245","337.000","53"
"100100022","122000243","193.000","56"
"100100022","122000242","615.000","55"
"100100022","122000241","1122.000","54"
"100100022","122000159","443.000","47"
"100100022","122000146","594.000","46"
"100100022","122000145","592.000","63"
"100100022","122000144","335.000","62"
"100100022","122000139","551.000","64"
"100100022","122000136","517.000","59"
"100100022","122000131","310.000","61"
"100100022","122000130","329.000","60"
"100100022","122000128","463.000","50"
"100100022","122000122","201.000","49"
"100100022","122000121","448.000","48"
"100100022","122000096","587.000","44"
"100100022","122000094","614.000","65"
"100100022","122000089","774.000","66"
"100100022","122000086","731.000","43"
"100100022","122000085","502.000","67"
"100100022","122000079","542.000","39"
"100100022","122000069","219.000","68"
"100100022","122000068","216.000","42"
"100100022","122000067","956.000","41"
"100100022","122000065","686.000","40"
"100100022","122000064","966.000","69"
"100100022","122000063","536.000","70"
"100100022","122000057","285.000","38"
"100100022","122000056","520.000","71"
"100100022","122000055","491.000","37"
"100100022","122000054","311.000","72"
"100100022","122000049","620.000","36"
"100100022","122000048","522.000","73"
"100100022","122000004","646.000","74"
"100100022","122000003","503.000","35"
"100100022","122000002","364.000","75"
"100100022","122000001","595.000","34"
"100100022","121000303","578.000","83"
"100100022","121000302","1966.000","26"
"100100022","121000132","724.000","28"
"100100022","121000131","532.000","81"
"100100022","121000130","522.000","29"
"100100022","121000129","450.000","80"
"100100022","121000128","355.000","79"
"100100022","121000106","353.000","31"
"100100022","121000105","351.000","78"
"100100022","121000104","303.000","77"
"100100022","121000103","251.000","32"
"100100022","121000102","662.000","76"
"100100022","121000101","346.000","33"
"100100022","121000098","435.000","30"
"100100022","121000020","625.000","27"
"100100022","121000019","589.000","82"
"100100022","107000519","151.000","110"
"100100022","107000518","209.000","3"
"100100022","107000497","549.000","105"
"100100022","107000246","342.000","113"
"100100022","107000080","437.000","107"
"100100022","107000079","393.000","6"
"100100022","107000078","318.000","108"
"100100022","107000077","371.000","5"
"100100022","107000076","333.000","109"
"100100022","107000075","95.000","4"
"100100022","107000074","203.000","111"
"100100022","107000073","486.000","2"
"100100022","107000072","489.000","112"
"100100022","107000071","0.000","1"
"100100022","107000034","558.000","104"
"100100022","107000031","437.000","8"
"100100022","107000030","268.000","106"
"100100022","107000029","389.000","7"
"100100022","107000010","881.000","100"
"100100022","107000009","896.000","11"
"100100022","107000008","953.000","101"
"100100022","107000007","671.000","10"
"100100022","107000006","650.000","102"
"100100022","107000005","544.000","9"
"100100022","107000004","625.000","103"
"100100022","102000062","568.000","25"
"100100022","102000061","2189.000","84"
"100100022","102000060","1064.000","24"
"100100022","102000059","546.000","85"
"100100022","102000058","905.000","86"
"100100022","102000057","236.000","23"
"100100022","102000056","2168.000","22"
"100100022","102000055","307.000","87"
"100100022","102000054","483.000","88"
"100100022","101000049","1859.000","89"
"100100022","101000048","341.000","21"
"100100022","101000045","386.000","20"
"100100022","101000043","426.000","90"
"100100022","101000041","952.000","19"
"100100022","101000040","561.000","91"
"100100022","100000394","385.000","95"
"100100022","100000393","591.000","16"
"100100022","100000392","486.000","94"
"100100022","100000391","478.000","17"
"100100022","100000390","379.000","93"
"100100022","100000389","305.000","18"
"100100022","100000388","408.000","92"
"100100022","100000133","392.000","99"
"100100022","100000124","347.000","98"
"100100022","100000123","396.000","97"
"100100022","100000108","645.000","96"
"100100022","100000102","549.000","15"
"100100022","100000005","797.000","12"
"100100022","100000003","512.000","13"
"100100022","100000002","416.000","14"
"100100021","122000408","1365.000","69"
"100100021","121900253","463.000","45"
"100100021","121900053","298.000","64"
"100100021","121001326","986.000","44"
"100100021","121001302","636.000","63"
"100100021","121000193","344.000","49"
"100100021","121000192","465.000","59"
"100100021","121000177","571.000","54"
"100100021","121000172","711.000","52"
"100100021","121000170","356.000","56"
"100100021","121000168","728.000","55"
"100100021","121000156","400.000","51"
"100100021","121000155","498.000","50"
"100100021","121000154","403.000","58"
"100100021","121000153","449.000","57"
"100100021","121000148","403.000","48"
"100100021","121000147","398.000","61"
"100100021","121000146","354.000","60"
"100100021","121000145","979.000","47"
"100100021","121000141","545.000","62"
"100100021","121000127","552.000","46"
"100100021","121000114","755.000","67"
"100100021","121000110","2434.000","39"
"100100021","121000109","221.000","40"
"100100021","121000107","673.000","41"
"100100021","121000074","383.000","53"
"100100021","121000020","893.000","65"
"100100021","121000019","648.000","43"
"100100021","121000018","686.000","66"
"100100021","121000017","702.000","42"
"100100021","121000016","390.000","68"
"100100021","109000228","295.000","106"
"100100021","109000070","678.000","105"
"100100021","109000069","307.000","2"
"100100021","109000068","0.000","1"
"100100021","109000020","395.000","101"
"100100021","109000019","374.000","6"
"100100021","109000018","533.000","96"
"100100021","109000017","434.000","11"
"100100021","109000016","420.000","97"
"100100021","109000015","705.000","10"
"100100021","109000014","725.000","98"
"100100021","109000013","537.000","9"
"100100021","109000012","521.000","99"
"100100021","109000011","833.000","8"
"100100021","109000010","855.000","100"
"100100021","109000009","427.000","7"
"100100021","109000008","417.000","102"
"100100021","109000007","490.000","5"
"100100021","109000006","507.000","103"
"100100021","109000005","701.000","4"
"100100021","109000004","611.000","104"
"100100021","109000003","524.000","3"
"100100021","108000378","447.000","13"
"100100021","108000012","833.000","90"
"100100021","108000011","678.000","18"
"100100021","108000010","671.000","91"
"100100021","108000009","602.000","17"
"100100021","108000008","638.000","92"
"100100021","108000007","740.000","16"
"100100021","108000006","707.000","93"
"100100021","108000005","624.000","15"
"100100021","108000004","881.000","94"
"100100021","108000003","258.000","14"
"100100021","108000002","482.000","95"
"100100021","108000001","544.000","12"
"100100021","107000230","957.000","83"
"100100021","107000089","292.000","25"
"100100021","107000088","347.000","84"
"100100021","107000087","387.000","24"
"100100021","107000086","329.000","85"
"100100021","107000085","671.000","23"
"100100021","107000008","628.000","86"
"100100021","107000007","671.000","22"
"100100021","107000006","650.000","87"
"100100021","107000005","639.000","21"
"100100021","107000004","625.000","88"
"100100021","107000003","500.000","20"
"100100021","107000002","489.000","89"
"100100021","107000001","812.000","19"
"100100021","102000072","1129.000","70"
"100100021","102000071","693.000","38"
"100100021","102000068","708.000","71"
"100100021","102000067","589.000","37"
"100100021","102000066","639.000","72"
"100100021","102000064","523.000","36"
"100100021","101000132","947.000","73"
"100100021","101000131","337.000","35"
"100100021","101000096","476.000","34"
"100100021","101000095","351.000","74"
"100100021","101000094","334.000","75"
"100100021","101000093","270.000","33"
"100100021","101000090","375.000","76"
"100100021","101000089","388.000","32"
"100100021","101000088","434.000","31"
"100100021","101000087","402.000","77"
"100100021","101000086","414.000","78"
"100100021","101000085","638.000","30"
"100100021","101000080","726.000","79"
"100100021","101000079","373.000","29"
"100100021","100000144","257.000","81"
"100100021","100000143","496.000","82"
"100100021","100000142","994.000","26"
"100100021","100000140","363.000","80"
"100100021","100000139","270.000","28"
"100100021","100000135","482.000","27"
"100100020","122000355","301.000","45"
"100100020","122000353","336.000","56"
"100100020","122000352","786.000","62"
"100100020","122000351","428.000","50"
"100100020","122000345","249.000","58"
"100100020","122000333","504.000","49"
"100100020","122000263","602.000","55"
"100100020","122000261","360.000","51"
"100100020","122000260","303.000","48"
"100100020","122000259","579.000","47"
"100100020","122000236","256.000","60"
"100100020","122000235","372.000","59"
"100100020","122000234","539.000","57"
"100100020","122000222","509.000","61"
"100100020","122000221","792.000","46"
"100100020","122000195","582.000","43"
"100100020","122000194","424.000","64"
"100100020","122000193","461.000","44"
"100100020","122000192","357.000","63"
"100100020","122000176","422.000","42"
"100100020","122000175","614.000","65"
"100100020","122000169","392.000","66"
"100100020","122000168","452.000","41"
"100100020","122000062","490.000","72"
"100100020","122000061","335.000","71"
"100100020","122000060","686.000","70"
"100100020","122000053","1777.000","35"
"100100020","122000052","354.000","36"
"100100020","122000051","519.000","37"
"100100020","122000042","277.000","40"
"100100020","122000041","422.000","39"
"100100020","122000040","382.000","68"
"100100020","122000039","491.000","67"
"100100020","122000031","560.000","38"
"100100020","122000030","318.000","69"
"100100020","121000299","891.000","53"
"100100020","121000289","351.000","54"
"100100020","121000227","391.000","52"
"100100020","109000228","295.000","105"
"100100020","109000070","678.000","104"
"100100020","109000069","307.000","2"
"100100020","109000068","0.000","1"
"100100020","109000033","338.000","8"
"100100020","109000032","370.000","98"
"100100020","109000031","564.000","7"
"100100020","109000030","487.000","99"
"100100020","109000020","399.000","100"
"100100020","109000019","374.000","6"
"100100020","109000018","533.000","94"
"100100020","109000017","434.000","12"
"100100020","109000016","420.000","95"
"100100020","109000015","705.000","11"
"100100020","109000014","725.000","96"
"100100020","109000013","537.000","10"
"100100020","109000012","521.000","97"
"100100020","109000011","396.000","9"
"100100020","109000008","417.000","101"
"100100020","109000007","490.000","5"
"100100020","109000006","507.000","102"
"100100020","109000005","701.000","4"
"100100020","109000004","611.000","103"
"100100020","109000003","524.000","3"
"100100020","108000378","447.000","14"
"100100020","108000012","795.000","88"
"100100020","108000011","678.000","19"
"100100020","108000010","671.000","89"
"100100020","108000009","602.000","18"
"100100020","108000008","638.000","90"
"100100020","108000007","740.000","17"
"100100020","108000006","707.000","91"
"100100020","108000005","624.000","16"
"100100020","108000004","881.000","92"
"100100020","108000003","258.000","15"
"100100020","108000002","482.000","93"
"100100020","108000001","544.000","13"
"100100020","107000065","559.000","84"
"100100020","107000064","532.000","23"
"100100020","107000063","455.000","85"
"100100020","107000062","254.000","22"
"100100020","107000061","327.000","86"
"100100020","107000060","533.000","21"
"100100020","107000059","570.000","87"
"100100020","107000058","886.000","20"
"100100020","105000555","310.000","27"
"100100020","105000438","445.000","80"
"100100020","105000088","711.000","24"
"100100020","105000087","235.000","83"
"100100020","105000086","245.000","82"
"100100020","105000085","365.000","25"
"100100020","105000084","554.000","81"
"100100020","105000083","627.000","26"
"100100020","105000080","203.000","28"
"100100020","105000079","825.000","79"
"100100020","103900085","758.000","76"
"100100020","103000170","196.000","33"
"100100020","103000122","1186.000","34"
"100100020","103000121","1640.000","73"
"100100020","103000041","1218.000","74"
"100100020","103000033","637.000","32"
"100100020","103000032","295.000","75"
"100100020","103000023","408.000","30"
"100100020","103000022","326.000","77"
"100100020","103000021","575.000","29"
"100100020","103000020","446.000","78"
"100100020","103000014","402.000","31"
"100100019","122000408","1365.000","55"
"100100019","121001340","726.000","44"
"100100019","121000222","522.000","43"
"100100019","121000219","434.000","46"
"100100019","121000218","612.000","42"
"100100019","121000217","238.000","45"
"100100019","121000016","785.000","54"
"100100019","121000015","2730.000","34"
"100100019","121000014","670.000","53"
"100100019","121000013","816.000","35"
"100100019","121000012","700.000","52"
"100100019","121000011","651.000","36"
"100100019","121000010","440.000","51"
"100100019","121000009","705.000","37"
"100100019","121000008","540.000","50"
"100100019","121000007","520.000","38"
"100100019","121000006","630.000","49"
"100100019","121000005","490.000","39"
"100100019","121000004","500.000","48"
"100100019","121000003","630.000","40"
"100100019","121000002","486.000","47"
"100100019","121000001","530.000","41"
"100100019","109000408","393.000","88"
"100100019","109000406","0.000","1"
"100100019","109000020","395.000","83"
"100100019","109000019","374.000","6"
"100100019","109000018","533.000","78"
"100100019","109000017","434.000","11"
"100100019","109000016","420.000","79"
"100100019","109000015","705.000","10"
"100100019","109000014","725.000","80"
"100100019","109000013","537.000","9"
"100100019","109000012","521.000","81"
"100100019","109000011","833.000","8"
"100100019","109000010","855.000","82"
"100100019","109000009","427.000","7"
"100100019","109000008","417.000","84"
"100100019","109000007","490.000","5"
"100100019","109000006","507.000","85"
"100100019","109000005","701.000","4"
"100100019","109000004","611.000","86"
"100100019","109000003","574.000","3"
"100100019","109000002","660.000","87"
"100100019","109000001","241.000","2"
"100100019","108000378","447.000","13"
"100100019","108000012","833.000","72"
"100100019","108000011","678.000","18"
"100100019","108000010","671.000","73"
"100100019","108000009","602.000","17"
"100100019","108000008","638.000","74"
"100100019","108000007","740.000","16"
"100100019","108000006","707.000","75"
"100100019","108000005","624.000","15"
"100100019","108000004","881.000","76"
"100100019","108000003","258.000","14"
"100100019","108000002","482.000","77"
"100100019","108000001","544.000","12"
"100100019","107000010","881.000","67"
"100100019","107000009","896.000","23"
"100100019","107000008","953.000","68"
"100100019","107000007","671.000","22"
"100100019","107000006","650.000","69"
"100100019","107000005","639.000","21"
"100100019","107000004","625.000","70"
"100100019","107000003","500.000","20"
"100100019","107000002","489.000","71"
"100100019","107000001","812.000","19"
"100100019","102000072","1129.000","56"
"100100019","102000071","2754.000","33"
"100100019","102000068","708.000","57"
"100100019","101000328","805.000","32"
"100100019","101000065","533.000","29"
"100100019","101000055","457.000","30"
"100100019","101000052","441.000","31"
"100100019","101000002","3584.000","58"
"100100019","100000394","385.000","61"
"100100019","100000392","486.000","60"
"100100019","100000390","799.000","59"
"100100019","100000151","561.000","28"
"100100019","100000133","392.000","66"
"100100019","100000124","347.000","65"
"100100019","100000123","396.000","64"
"100100019","100000109","465.000","62"
"100100019","100000108","189.000","63"
"100100019","100000102","549.000","27"
"100100019","100000005","797.000","24"
"100100019","100000003","512.000","25"
"100100019","100000002","416.000","26"
"100100018","124000454","2094.000","40"
"100100018","124000452","489.000","50"
"100100018","124000366","570.000","41"
"100100018","124000131","288.000","46"
"100100018","124000129","440.000","45"
"100100018","124000115","531.000","42"
"100100018","124000114","357.000","43"
"100100018","124000112","320.000","44"
"100100018","124000027","265.000","49"
"100100018","124000025","542.000","48"
"100100018","124000023","239.000","47"
"100100018","109000216","153.000","9"
"100100018","109000111","709.000","80"
"100100018","109000110","319.000","8"
"100100018","109000109","318.000","81"
"100100018","109000108","240.000","7"
"100100018","109000107","244.000","82"
"100100018","109000106","260.000","6"
"100100018","109000105","182.000","83"
"100100018","109000104","290.000","5"
"100100018","109000102","298.000","84"
"100100018","109000101","474.000","4"
"100100018","109000100","529.000","85"
"100100018","109000099","863.000","3"
"100100018","109000018","533.000","76"
"100100018","109000017","434.000","13"
"100100018","109000016","420.000","77"
"100100018","109000015","705.000","12"
"100100018","109000014","725.000","78"
"100100018","109000013","537.000","11"
"100100018","109000012","521.000","79"
"100100018","109000011","389.000","10"
"100100018","108000385","904.000","86"
"100100018","108000384","357.000","2"
"100100018","108000378","447.000","15"
"100100018","108000199","352.000","87"
"100100018","108000194","0.000","1"
"100100018","108000012","795.000","70"
"100100018","108000011","678.000","20"
"100100018","108000010","671.000","71"
"100100018","108000009","602.000","19"
"100100018","108000008","638.000","72"
"100100018","108000007","740.000","18"
"100100018","108000006","707.000","73"
"100100018","108000005","624.000","17"
"100100018","108000004","881.000","74"
"100100018","108000003","258.000","16"
"100100018","108000002","482.000","75"
"100100018","108000001","544.000","14"
"100100018","107000065","559.000","66"
"100100018","107000064","532.000","24"
"100100018","107000063","455.000","67"
"100100018","107000062","254.000","23"
"100100018","107000061","327.000","68"
"100100018","107000060","533.000","22"
"100100018","107000059","570.000","69"
"100100018","107000058","886.000","21"
"100100018","105000555","310.000","28"
"100100018","105000088","711.000","25"
"100100018","105000087","235.000","65"
"100100018","105000086","245.000","64"
"100100018","105000085","365.000","26"
"100100018","105000084","394.000","63"
"100100018","105000083","627.000","27"
"100100018","105000081","605.000","62"
"100100018","105000079","902.000","61"
"100100018","105000017","531.000","29"
"100100018","105000005","1175.000","60"
"100100018","105000004","428.000","30"
"100100018","105000003","782.000","57"
"100100018","105000002","538.000","58"
"100100018","105000001","671.000","59"
"100100018","104000299","361.000","36"
"100100018","104000298","1879.000","51"
"100100018","104000297","1077.000","39"
"100100018","104000296","912.000","52"
"100100018","104000295","533.000","38"
"100100018","104000007","440.000","37"
"100100018","104000006","376.000","53"
"100100018","104000005","507.000","54"
"100100018","104000004","655.000","35"
"100100018","104000003","401.000","55"
"100100018","104000002","825.000","34"
"100100018","104000001","669.000","56"
"100100018","103000003","505.000","33"
"100100018","103000002","674.000","32"
"100100018","103000001","1145.000","31"
"100100017","109000236","193.000","88"
"100100017","109000135","200.000","85"
"100100017","109000134","458.000","86"
"100100017","109000133","362.000","87"
"100100017","108000383","329.000","90"
"100100017","108000382","0.000","1"
"100100017","108000378","350.000","12"
"100100017","108000364","213.000","19"
"100100017","108000339","195.000","18"
"100100017","108000189","595.000","17"
"100100017","108000102","481.000","74"
"100100017","108000059","440.000","80"
"100100017","108000058","501.000","11"
"100100017","108000041","509.000","81"
"100100017","108000040","287.000","10"
"100100017","108000039","204.000","82"
"100100017","108000038","276.000","9"
"100100017","108000037","411.000","8"
"100100017","108000036","326.000","83"
"100100017","108000021","444.000","84"
"100100017","108000020","267.000","7"
"100100017","108000019","427.000","6"
"100100017","108000018","629.000","5"
"100100017","108000017","201.000","4"
"100100017","108000016","354.000","89"
"100100017","108000015","216.000","3"
"100100017","108000014","165.000","2"
"100100017","108000012","551.000","75"
"100100017","108000010","671.000","76"
"100100017","108000009","602.000","16"
"100100017","108000008","638.000","77"
"100100017","108000007","740.000","15"
"100100017","108000006","707.000","78"
"100100017","108000005","624.000","14"
"100100017","108000004","881.000","79"
"100100017","108000003","258.000","13"
"100100017","107000505","404.000","29"
"100100017","107000194","323.000","70"
"100100017","107000193","310.000","23"
"100100017","107000192","301.000","71"
"100100017","107000191","326.000","22"
"100100017","107000190","297.000","72"
"100100017","107000189","139.000","21"
"100100017","107000188","112.000","73"
"100100017","107000187","453.000","20"
"100100017","107000126","254.000","61"
"100100017","107000125","246.000","33"
"100100017","107000124","195.000","62"
"100100017","107000123","180.000","32"
"100100017","107000122","255.000","63"
"100100017","107000121","217.000","31"
"100100017","107000119","163.000","30"
"100100017","107000052","354.000","64"
"100100017","107000050","437.000","65"
"100100017","107000049","291.000","28"
"100100017","107000048","297.000","66"
"100100017","107000047","265.000","27"
"100100017","107000046","299.000","67"
"100100017","107000045","502.000","26"
"100100017","107000044","206.000","25"
"100100017","107000043","462.000","68"
"100100017","107000042","781.000","24"
"100100017","107000041","340.000","69"
"100100017","105000566","394.000","35"
"100100017","105000555","310.000","47"
"100100017","105000488","393.000","52"
"100100017","105000482","785.000","51"
"100100017","105000479","634.000","49"
"100100017","105000447","368.000","53"
"100100017","105000402","229.000","43"
"100100017","105000234","586.000","55"
"100100017","105000233","312.000","40"
"100100017","105000228","656.000","42"
"100100017","105000200","565.000","44"
"100100017","105000097","405.000","50"
"100100017","105000083","215.000","46"
"100100017","105000082","346.000","45"
"100100017","105000080","203.000","48"
"100100017","105000047","363.000","60"
"100100017","105000046","198.000","34"
"100100017","105000045","571.000","59"
"100100017","105000044","232.000","36"
"100100017","105000043","267.000","58"
"100100017","105000042","341.000","37"
"100100017","105000041","324.000","57"
"100100017","105000040","344.000","38"
"100100017","105000039","275.000","56"
"100100017","105000038","252.000","39"
"100100017","105000030","670.000","54"
"100100017","105000014","368.000","41"
"100100016","113000088","486.000","48"
"100100016","113000086","295.000","49"
"100100016","113000084","272.000","50"
"100100016","113000082","289.000","51"
"100100016","113000079","308.000","52"
"100100016","113000078","279.000","53"
"100100016","113000060","267.000","46"
"100100016","113000058","275.000","47"
"100100016","112000176","558.000","54"
"100100016","112000089","443.000","69"
"100100016","112000087","445.000","68"
"100100016","112000085","497.000","67"
"100100016","112000083","351.000","66"
"100100016","112000081","714.000","65"
"100100016","112000079","307.000","64"
"100100016","112000077","417.000","63"
"100100016","112000076","493.000","62"
"100100016","112000073","348.000","61"
"100100016","112000071","324.000","60"
"100100016","112000069","582.000","59"
"100100016","112000067","287.000","58"
"100100016","112000065","415.000","57"
"100100016","112000064","515.000","56"
"100100016","112000061","534.000","55"
"100100016","107000519","151.000","85"
"100100016","107000518","209.000","4"
"100100016","107000249","428.000","88"
"100100016","107000080","512.000","82"
"100100016","107000079","393.000","7"
"100100016","107000078","318.000","83"
"100100016","107000077","371.000","6"
"100100016","107000076","333.000","84"
"100100016","107000075","95.000","5"
"100100016","107000074","203.000","86"
"100100016","107000073","486.000","3"
"100100016","107000072","489.000","87"
"100100016","107000071","381.000","2"
"100100016","107000070","0.000","1"
"100100016","107000064","532.000","15"
"100100016","107000062","254.000","14"
"100100016","107000060","321.000","13"
"100100016","107000037","502.000","12"
"100100016","107000035","290.000","11"
"100100016","107000033","483.000","10"
"100100016","107000031","437.000","9"
"100100016","107000029","389.000","8"
"100100016","107000025","484.000","81"
"100100016","107000023","394.000","80"
"100100016","107000021","507.000","79"
"100100016","107000017","1379.000","78"
"100100016","105000555","310.000","20"
"100100016","105000088","711.000","16"
"100100016","105000085","365.000","17"
"100100016","105000083","215.000","19"
"100100016","105000082","409.000","18"
"100100016","105000080","203.000","21"
"100100016","103000071","485.000","32"
"100100016","103000063","418.000","31"
"100100016","103000061","366.000","28"
"100100016","103000059","444.000","30"
"100100016","103000055","454.000","29"
"100100016","103000043","468.000","27"
"100100016","103000040","500.000","26"
"100100016","103000033","637.000","25"
"100100016","103000023","408.000","23"
"100100016","103000021","575.000","22"
"100100016","103000014","402.000","24"
"100100016","102000118","626.000","34"
"100100016","102000116","348.000","33"
"100100016","102000102","883.000","36"
"100100016","102000100","470.000","37"
"100100016","102000098","472.000","38"
"100100016","102000096","297.000","39"
"100100016","102000094","228.000","40"
"100100016","102000092","496.000","41"
"100100016","102000090","724.000","42"
"100100016","102000087","1143.000","43"
"100100016","102000085","289.000","44"
"100100016","102000083","339.000","45"
"100100016","102000068","471.000","35"
"100100016","100000355","215.000","77"
"100100016","100000069","432.000","72"
"100100016","100000068","300.000","73"
"100100016","100000067","219.000","74"
"100100016","100000066","318.000","75"
"100100016","100000065","422.000","76"
"100100016","100000049","294.000","71"
"100100016","100000048","551.000","70"
"100100015","113000421","607.000","33"
"100100015","113000137","612.000","34"
"100100015","113000135","470.000","32"
"100100015","113000089","252.000","41"
"100100015","113000087","323.000","40"
"100100015","113000085","257.000","39"
"100100015","113000083","250.000","38"
"100100015","113000081","300.000","37"
"100100015","113000080","221.000","36"
"100100015","113000077","344.000","35"
"100100015","113000059","410.000","42"
"100100015","112000090","490.000","19"
"100100015","112000088","522.000","20"
"100100015","112000086","463.000","21"
"100100015","112000084","383.000","22"
"100100015","112000082","378.000","23"
"100100015","112000080","488.000","24"
"100100015","112000078","439.000","25"
"100100015","112000075","788.000","26"
"100100015","112000074","249.000","27"
"100100015","112000072","381.000","28"
"100100015","112000070","312.000","29"
"100100015","112000068","597.000","30"
"100100015","112000066","224.000","31"
"100100015","107000519","151.000","88"
"100100015","107000518","209.000","4"
"100100015","107000497","549.000","83"
"100100015","107000249","428.000","91"
"100100015","107000080","437.000","85"
"100100015","107000079","393.000","7"
"100100015","107000078","318.000","86"
"100100015","107000077","371.000","6"
"100100015","107000076","333.000","87"
"100100015","107000075","95.000","5"
"100100015","107000074","203.000","89"
"100100015","107000073","486.000","3"
"100100015","107000072","489.000","90"
"100100015","107000071","381.000","2"
"100100015","107000070","0.000","1"
"100100015","107000065","559.000","78"
"100100015","107000063","455.000","79"
"100100015","107000061","327.000","80"
"100100015","107000036","817.000","81"
"100100015","107000034","398.000","82"
"100100015","107000030","268.000","84"
"100100015","107000026","505.000","8"
"100100015","107000024","527.000","9"
"100100015","107000022","307.000","10"
"100100015","107000020","541.000","11"
"100100015","105000438","445.000","74"
"100100015","105000087","235.000","77"
"100100015","105000086","245.000","76"
"100100015","105000084","554.000","75"
"100100015","105000079","116.000","73"
"100100015","105000078","709.000","72"
"100100015","103900085","758.000","69"
"100100015","103000070","380.000","59"
"100100015","103000064","226.000","61"
"100100015","103000062","485.000","60"
"100100015","103000060","463.000","64"
"100100015","103000058","364.000","62"
"100100015","103000054","252.000","63"
"100100015","103000042","378.000","65"
"100100015","103000041","227.000","67"
"100100015","103000039","512.000","66"
"100100015","103000032","295.000","68"
"100100015","103000022","326.000","70"
"100100015","103000020","446.000","71"
"100100015","102000254","359.000","43"
"100100015","102000119","397.000","57"
"100100015","102000117","600.000","58"
"100100015","102000103","478.000","54"
"100100015","102000101","426.000","53"
"100100015","102000099","332.000","52"
"100100015","102000097","306.000","51"
"100100015","102000095","438.000","50"
"100100015","102000093","872.000","49"
"100100015","102000091","995.000","48"
"100100015","102000089","246.000","47"
"100100015","102000088","181.000","46"
"100100015","102000086","960.000","45"
"100100015","102000084","178.000","44"
"100100015","102000071","693.000","56"
"100100015","102000067","201.000","55"
"100100015","100000064","1676.000","12"
"100100015","100000063","347.000","13"
"100100015","100000062","418.000","14"
"100100015","100000061","339.000","15"
"100100015","100000060","250.000","16"
"100100015","100000039","341.000","18"
"100100015","100000038","308.000","17"
"100100014","109000236","193.000","62"
"100100014","109000135","200.000","59"
"100100014","109000134","458.000","60"
"100100014","109000133","362.000","61"
"100100014","108000383","329.000","64"
"100100014","108000382","0.000","1"
"100100014","108000081","363.000","48"
"100100014","108000080","301.000","17"
"100100014","108000079","503.000","49"
"100100014","108000078","428.000","16"
"100100014","108000077","341.000","50"
"100100014","108000076","189.000","15"
"100100014","108000075","377.000","51"
"100100014","108000074","241.000","14"
"100100014","108000073","249.000","52"
"100100014","108000072","516.000","13"
"100100014","108000071","508.000","53"
"100100014","108000070","391.000","12"
"100100014","108000069","361.000","54"
"100100014","108000068","356.000","11"
"100100014","108000047","396.000","55"
"100100014","108000046","603.000","10"
"100100014","108000035","544.000","56"
"100100014","108000034","378.000","9"
"100100014","108000033","360.000","57"
"100100014","108000032","483.000","8"
"100100014","108000021","564.000","58"
"100100014","108000020","267.000","7"
"100100014","108000019","427.000","6"
"100100014","108000018","629.000","5"
"100100014","108000017","201.000","4"
"100100014","108000016","354.000","63"
"100100014","108000015","216.000","3"
"100100014","108000014","165.000","2"
"100100014","107000084","765.000","46"
"100100014","107000083","490.000","19"
"100100014","107000082","331.000","47"
"100100014","107000081","437.000","18"
"100100014","107000033","600.000","45"
"100100014","107000010","881.000","42"
"100100014","107000009","896.000","23"
"100100014","107000008","953.000","43"
"100100014","107000007","671.000","22"
"100100014","107000006","650.000","44"
"100100014","107000005","639.000","21"
"100100014","107000003","539.000","20"
"100100014","100000414","203.000","36"
"100100014","100000369","349.000","29"
"100100014","100000330","465.000","31"
"100100014","100000159","657.000","37"
"100100014","100000133","392.000","41"
"100100014","100000132","1125.000","24"
"100100014","100000127","311.000","27"
"100100014","100000126","359.000","26"
"100100014","100000125","340.000","25"
"100100014","100000124","347.000","40"
"100100014","100000123","331.000","39"
"100100014","100000122","238.000","38"
"100100014","100000106","528.000","30"
"100100014","100000104","485.000","34"
"100100014","100000103","468.000","35"
